"","ID","deltaPSI","status","AS_type","differ","chr","Total_length_bp","log_length"
"1946",12193,0.117,"old","MXE",1,"chr2",242193529,8.38416253535065
"1947",12197,0.14,"old","MXE",1,"chr2",242193529,8.38416253535065
"1948",12232,0.127,"old","MXE",1,"chr16",90338345,7.95587213001604
"1949",12234,0.188,"old","MXE",1,"chr9",138394717,8.14111951193042
"1950",12242,0.178,"old","MXE",1,"chr11",135086622,8.13061234177363
"1951",12267,-0.107,"young","MXE",0,"chr1",248956422,8.39612333367711
"1952",12273,0.19,"old","MXE",1,"chr19",58617616,7.76802815154529
"1953",12274,0.196,"old","MXE",1,"chr19",58617616,7.76802815154529
"1954",12275,0.211,"old","MXE",1,"chr19",58617616,7.76802815154529
"1955",12282,0.127,"old","MXE",1,"chr1",248956422,8.39612333367711
"1956",12284,0.258,"old","MXE",1,"chr6",170805979,8.23250306893647
"1957",12316,-0.177,"young","MXE",0,"chr3",198295559,8.29731298791488
"1958",12319,0.146,"old","MXE",1,"chr16",90338345,7.95587213001604
"1959",12320,0.125,"old","MXE",1,"chr16",90338345,7.95587213001604
"1960",12329,0.18,"old","MXE",1,"chr1",248956422,8.39612333367711
"1961",12333,-0.14,"young","MXE",0,"chr22",50818468,7.70602156844408
"1962",12343,0.114,"old","MXE",1,"chr1",248956422,8.39612333367711
"1963",12349,0.12,"old","MXE",1,"chr4",190214555,8.27924374558948
"1964",12351,0.102,"old","MXE",1,"chr4",190214555,8.27924374558948
"1965",12353,0.104,"old","MXE",1,"chr4",190214555,8.27924374558948
"1966",12358,-0.108,"young","MXE",0,"chr1",248956422,8.39612333367711
"1967",12373,-0.201,"young","MXE",0,"chr5",181538259,8.25896816613021
"1968",12378,0.147,"old","MXE",1,"chr7",159345973,8.20234109243493
"1969",12379,-0.139,"young","MXE",0,"chr16",90338345,7.95587213001604
"1970",12381,-0.125,"young","MXE",0,"chr16",90338345,7.95587213001604
"1971",12386,0.164,"old","MXE",1,"chr4",190214555,8.27924374558948
"1972",12387,0.11,"old","MXE",1,"chr4",190214555,8.27924374558948
"1973",12388,0.234,"old","MXE",1,"chr4",190214555,8.27924374558948
"1974",12401,-0.121,"young","MXE",0,"chr10",133797422,8.12644774555467
"1975",12407,-0.123,"young","MXE",0,"chr10",133797422,8.12644774555467
"1976",12415,0.107,"old","MXE",1,"chr11",135086622,8.13061234177363
"1977",12430,0.134,"old","MXE",1,"chr1",248956422,8.39612333367711
"1978",12443,0.114,"old","MXE",1,"chr1",248956422,8.39612333367711
"1979",12453,0.128,"old","MXE",1,"chr1",248956422,8.39612333367711
"1980",12454,0.136,"old","MXE",1,"chr1",248956422,8.39612333367711
"1981",12468,0.127,"old","MXE",1,"chr2",242193529,8.38416253535065
"1982",12471,-0.143,"young","MXE",0,"chr19",58617616,7.76802815154529
"1983",12480,0.139,"old","MXE",1,"chr1",248956422,8.39612333367711
"1984",12485,0.154,"old","MXE",1,"chr4",190214555,8.27924374558948
"1985",12499,0.175,"old","MXE",1,"chr9",138394717,8.14111951193042
"1986",12524,0.127,"old","MXE",1,"chr6",170805979,8.23250306893647
"1987",12525,0.144,"old","MXE",1,"chr6",170805979,8.23250306893647
"1988",12529,0.206,"old","MXE",1,"chr6",170805979,8.23250306893647
"1989",12549,-0.271,"young","MXE",0,"chr12",133275309,8.12474969811382
"1990",12551,-0.116,"young","MXE",0,"chr12",133275309,8.12474969811382
"1991",12556,0.146,"old","MXE",1,"chr2",242193529,8.38416253535065
"1992",12562,0.145,"old","MXE",1,"chr2",242193529,8.38416253535065
"1993",12568,-0.156,"young","MXE",0,"chr1",248956422,8.39612333367711
"1994",12570,0.149,"old","MXE",1,"chr1",248956422,8.39612333367711
"1995",12573,-0.161,"young","MXE",0,"chr6",170805979,8.23250306893647
"1996",12578,-0.147,"young","MXE",0,"chr5",181538259,8.25896816613021
"1997",12585,0.153,"old","MXE",1,"chr5",181538259,8.25896816613021
"1998",12588,-0.163,"young","MXE",0,"chr5",181538259,8.25896816613021
"1999",12593,-0.115,"young","MXE",0,"chr1",248956422,8.39612333367711
"2000",12595,0.177,"old","MXE",1,"chr12",133275309,8.12474969811382
"2001",12598,0.216,"old","MXE",1,"chr6",170805979,8.23250306893647
"2002",12609,0.212,"old","MXE",1,"chr14",107043718,8.02956118524102
"2003",12610,0.13,"old","MXE",1,"chr14",107043718,8.02956118524102
"2004",12616,0.208,"old","MXE",1,"chr3",198295559,8.29731298791488
"2005",12617,0.157,"old","MXE",1,"chr3",198295559,8.29731298791488
"2006",12623,0.194,"old","MXE",1,"chr3",198295559,8.29731298791488
"2007",12625,0.199,"old","MXE",1,"chr2",242193529,8.38416253535065
"2008",12634,0.115,"old","MXE",1,"chr3",198295559,8.29731298791488
"2009",12635,0.126,"old","MXE",1,"chr3",198295559,8.29731298791488
"2010",12637,0.115,"old","MXE",1,"chr3",198295559,8.29731298791488
"2011",12641,0.412,"old","MXE",1,"chr3",198295559,8.29731298791488
"2012",12646,0.117,"old","MXE",1,"chr20",64444167,7.80918361440696
"2013",12647,0.25,"old","MXE",1,"chr20",64444167,7.80918361440696
"2014",12658,-0.112,"young","MXE",0,"chr7",159345973,8.20234109243493
"2015",12659,0.149,"old","MXE",1,"chr14",107043718,8.02956118524102
"2016",12679,0.103,"old","MXE",1,"chr3",198295559,8.29731298791488
"2017",12681,0.143,"old","MXE",1,"chr1",248956422,8.39612333367711
"2018",12682,0.199,"old","MXE",1,"chr1",248956422,8.39612333367711
"2019",12683,0.112,"old","MXE",1,"chr1",248956422,8.39612333367711
"2020",12692,-0.119,"young","MXE",0,"chr3",198295559,8.29731298791488
"2021",12698,-0.213,"young","MXE",0,"chr9",138394717,8.14111951193042
"2022",12701,-0.163,"young","MXE",0,"chr18",80373285,7.90511171908335
"2023",12704,0.132,"old","MXE",1,"chr18",80373285,7.90511171908335
"2024",12723,0.125,"old","MXE",1,"chr1",248956422,8.39612333367711
"2025",12734,-0.164,"young","MXE",0,"chr14",107043718,8.02956118524102
"2026",12737,-0.187,"young","MXE",0,"chr1",248956422,8.39612333367711
"2027",12746,0.205,"old","MXE",1,"chr1",248956422,8.39612333367711
"2028",12748,0.105,"old","MXE",1,"chr11",135086622,8.13061234177363
"2029",12749,0.151,"old","MXE",1,"chr9",138394717,8.14111951193042
"2030",12753,0.124,"old","MXE",1,"chr1",248956422,8.39612333367711
"2031",12757,-0.173,"young","MXE",0,"chr1",248956422,8.39612333367711
"2032",12770,0.128,"old","MXE",1,"chr4",190214555,8.27924374558948
"2033",12775,-0.104,"young","MXE",0,"chr1",248956422,8.39612333367711
"2034",12810,0.232,"old","MXE",1,"chr4",190214555,8.27924374558948
"2035",12816,0.111,"old","MXE",1,"chr1",248956422,8.39612333367711
"2036",12817,0.116,"old","MXE",1,"chr1",248956422,8.39612333367711
"2037",12822,-0.112,"young","MXE",0,"chr1",248956422,8.39612333367711
"2038",12823,0.122,"old","MXE",1,"chr1",248956422,8.39612333367711
"2039",12824,0.135,"old","MXE",1,"chr1",248956422,8.39612333367711
"2040",12827,0.151,"old","MXE",1,"chr14",107043718,8.02956118524102
"2041",12828,0.118,"old","MXE",1,"chr14",107043718,8.02956118524102
"2042",12843,0.108,"old","MXE",1,"chr1",248956422,8.39612333367711
"2043",12849,0.154,"old","MXE",1,"chr7",159345973,8.20234109243493
"2044",12872,0.132,"old","MXE",1,"chr2",242193529,8.38416253535065
"2045",12880,0.324,"old","MXE",1,"chr1",248956422,8.39612333367711
"2046",12881,0.29,"old","MXE",1,"chr1",248956422,8.39612333367711
"2047",12885,0.214,"old","MXE",1,"chr17",83257441,7.92042305828438
"2048",12904,0.126,"old","MXE",1,"chr9",138394717,8.14111951193042
"2049",12913,-0.14,"young","MXE",0,"chr14",107043718,8.02956118524102
"2050",12916,-0.134,"young","MXE",0,"chr5",181538259,8.25896816613021
"2051",12918,-0.19,"young","MXE",0,"chr5",181538259,8.25896816613021
"2052",12920,-0.215,"young","MXE",0,"chr5",181538259,8.25896816613021
"2053",12921,-0.416,"young","MXE",0,"chr5",181538259,8.25896816613021
"2054",12922,-0.176,"young","MXE",0,"chr5",181538259,8.25896816613021
"2055",12931,0.101,"old","MXE",1,"chr1",248956422,8.39612333367711
"2056",12933,0.235,"old","MXE",1,"chr1",248956422,8.39612333367711
"2057",12950,-0.139,"young","MXE",0,"chr1",248956422,8.39612333367711
"2058",12953,0.21,"old","MXE",1,"chr1",248956422,8.39612333367711
"2059",12954,0.171,"old","MXE",1,"chr1",248956422,8.39612333367711
"2060",12955,0.171,"old","MXE",1,"chr1",248956422,8.39612333367711
"2061",12956,0.174,"old","MXE",1,"chr1",248956422,8.39612333367711
"2062",12969,0.198,"old","MXE",1,"chr1",248956422,8.39612333367711
"2063",12973,0.134,"old","MXE",1,"chr6",170805979,8.23250306893647
"2064",12978,0.13,"old","MXE",1,"chr6",170805979,8.23250306893647
"2065",12985,0.119,"old","MXE",1,"chr12",133275309,8.12474969811382
"2066",12995,0.169,"old","MXE",1,"chr1",248956422,8.39612333367711
"2067",13017,0.178,"old","MXE",1,"chr12",133275309,8.12474969811382
"2068",13020,0.136,"old","MXE",1,"chr12",133275309,8.12474969811382
"2069",13030,-0.125,"young","MXE",0,"chr1",248956422,8.39612333367711
"2070",13040,0.13,"old","MXE",1,"chr6",170805979,8.23250306893647
"2071",13043,0.134,"old","MXE",1,"chr1",248956422,8.39612333367711
"2072",13046,0.236,"old","MXE",1,"chr5",181538259,8.25896816613021
"2073",13047,0.513,"old","MXE",1,"chr5",181538259,8.25896816613021
"2074",13049,-0.438,"young","MXE",0,"chr5",181538259,8.25896816613021
"2075",13050,-0.454,"young","MXE",0,"chr5",181538259,8.25896816613021
"2076",13051,0.136,"old","MXE",1,"chr5",181538259,8.25896816613021
"2077",13056,0.195,"old","MXE",1,"chr1",248956422,8.39612333367711
"2078",13063,0.148,"old","MXE",1,"chr22",50818468,7.70602156844408
"2079",13071,-0.116,"young","MXE",0,"chr16",90338345,7.95587213001604
"2080",13081,0.122,"old","MXE",1,"chr2",242193529,8.38416253535065
"2081",13089,-0.102,"young","MXE",0,"chr1",248956422,8.39612333367711
"2082",13122,-0.122,"young","MXE",0,"chr1",248956422,8.39612333367711
"2083",13124,0.115,"old","MXE",1,"chr1",248956422,8.39612333367711
"2084",13133,-0.136,"young","MXE",0,"chr15",101991189,8.00856265476227
"2085",13158,-0.101,"young","MXE",0,"chr2",242193529,8.38416253535065
"2086",13170,0.199,"old","MXE",1,"chr10",133797422,8.12644774555467
"2087",13171,0.237,"old","MXE",1,"chr10",133797422,8.12644774555467
"2088",13172,0.212,"old","MXE",1,"chr10",133797422,8.12644774555467
"2089",13201,0.219,"old","MXE",1,"chr6",170805979,8.23250306893647
"2090",13202,0.316,"old","MXE",1,"chr6",170805979,8.23250306893647
"2091",13203,0.322,"old","MXE",1,"chr6",170805979,8.23250306893647
"2092",13204,0.168,"old","MXE",1,"chr6",170805979,8.23250306893647
"2093",13206,-0.162,"young","MXE",0,"chr6",170805979,8.23250306893647
"2094",13232,0.161,"old","MXE",1,"chr17",83257441,7.92042305828438
"2095",13238,0.188,"old","MXE",1,"chr19",58617616,7.76802815154529
"2096",13239,0.162,"old","MXE",1,"chr12",133275309,8.12474969811382
"2097",13241,0.172,"old","MXE",1,"chr12",133275309,8.12474969811382
"2098",13257,-0.115,"young","MXE",0,"chr11",135086622,8.13061234177363
"2099",13260,0.159,"old","MXE",1,"chr17",83257441,7.92042305828438
"2100",13265,0.155,"old","MXE",1,"chr2",242193529,8.38416253535065
"2101",13269,-0.183,"young","MXE",0,"chr1",248956422,8.39612333367711
"2102",13272,0.107,"old","MXE",1,"chr1",248956422,8.39612333367711
"2103",13273,0.108,"old","MXE",1,"chr11",135086622,8.13061234177363
"2104",13277,0.141,"old","MXE",1,"chr8",145138636,8.16178303730377
"2105",13282,-0.131,"young","MXE",0,"chr4",190214555,8.27924374558948
"2106",13290,0.131,"old","MXE",1,"chr3",198295559,8.29731298791488
"2107",13293,-0.178,"young","MXE",0,"chr3",198295559,8.29731298791488
"2108",13297,0.151,"old","MXE",1,"chr3",198295559,8.29731298791488
"2109",13301,0.231,"old","MXE",1,"chr3",198295559,8.29731298791488
"2110",13302,0.233,"old","MXE",1,"chr3",198295559,8.29731298791488
"2111",13305,0.152,"old","MXE",1,"chr12",133275309,8.12474969811382
"2112",13322,-0.197,"young","MXE",0,"chr12",133275309,8.12474969811382
"2113",13327,0.142,"old","MXE",1,"chr12",133275309,8.12474969811382
"2114",13350,0.111,"old","MXE",1,"chr1",248956422,8.39612333367711
"2115",13375,0.173,"old","MXE",1,"chr7",159345973,8.20234109243493
"2116",13393,0.126,"old","MXE",1,"chr1",248956422,8.39612333367711
"2117",13395,0.101,"old","MXE",1,"chr1",248956422,8.39612333367711
"2118",13406,0.119,"old","MXE",1,"chr11",135086622,8.13061234177363
"2119",13407,0.222,"old","MXE",1,"chr11",135086622,8.13061234177363
"2120",13410,-0.102,"young","MXE",0,"chr11",135086622,8.13061234177363
"2121",13411,-0.112,"young","MXE",0,"chr11",135086622,8.13061234177363
"2122",13418,-0.277,"young","MXE",0,"chr19",58617616,7.76802815154529
"2123",13419,0.109,"old","MXE",1,"chr19",58617616,7.76802815154529
"2124",13425,-0.11,"young","MXE",0,"chr14",107043718,8.02956118524102
"2125",13428,-0.229,"young","MXE",0,"chr1",248956422,8.39612333367711
"2126",13431,0.139,"old","MXE",1,"chr19",58617616,7.76802815154529
"2127",13443,-0.108,"young","MXE",0,"chr5",181538259,8.25896816613021
"2128",13444,-0.116,"young","MXE",0,"chr5",181538259,8.25896816613021
"2129",13446,-0.144,"young","MXE",0,"chr5",181538259,8.25896816613021
"2130",13447,-0.11,"young","MXE",0,"chr5",181538259,8.25896816613021
"2131",13448,0.102,"old","MXE",1,"chr5",181538259,8.25896816613021
"2132",13451,0.198,"old","MXE",1,"chr5",181538259,8.25896816613021
"2133",13453,0.211,"old","MXE",1,"chr5",181538259,8.25896816613021
"2134",13463,0.107,"old","MXE",1,"chr6",170805979,8.23250306893647
"2135",13467,0.105,"old","MXE",1,"chr6",170805979,8.23250306893647
"2136",13473,-0.106,"young","MXE",0,"chr1",248956422,8.39612333367711
"2137",13474,0.111,"old","MXE",1,"chr1",248956422,8.39612333367711
"2138",13475,0.174,"old","MXE",1,"chr15",101991189,8.00856265476227
"2139",13480,-0.187,"young","MXE",0,"chr12",133275309,8.12474969811382
"2140",13481,-0.138,"young","MXE",0,"chr12",133275309,8.12474969811382
"2141",13491,0.142,"old","MXE",1,"chr3",198295559,8.29731298791488
"2142",13493,0.13,"old","MXE",1,"chr3",198295559,8.29731298791488
"2143",13522,0.17,"old","MXE",1,"chr1",248956422,8.39612333367711
"2144",13546,-0.105,"young","MXE",0,"chr12",133275309,8.12474969811382
"2145",13548,-0.159,"young","MXE",0,"chr2",242193529,8.38416253535065
"2146",13549,0.141,"old","MXE",1,"chr2",242193529,8.38416253535065
"2147",13550,0.135,"old","MXE",1,"chr2",242193529,8.38416253535065
"2148",13551,0.135,"old","MXE",1,"chr1",248956422,8.39612333367711
"2149",13559,0.148,"old","MXE",1,"chr18",80373285,7.90511171908335
"2150",13571,0.121,"old","MXE",1,"chr16",90338345,7.95587213001604
"2151",13591,0.163,"old","MXE",1,"chr11",135086622,8.13061234177363
"2152",13593,0.171,"old","MXE",1,"chr4",190214555,8.27924374558948
"2153",13600,0.131,"old","MXE",1,"chrX",156040895,8.19323843261929
"2154",13606,-0.14,"young","MXE",0,"chr22",50818468,7.70602156844408
"2155",13621,-0.161,"young","MXE",0,"chrX",156040895,8.19323843261929
"2156",13625,0.182,"old","MXE",1,"chr1",248956422,8.39612333367711
"2157",13627,-0.272,"young","MXE",0,"chr1",248956422,8.39612333367711
"2158",13631,0.103,"old","MXE",1,"chr1",248956422,8.39612333367711
"2159",13632,0.122,"old","MXE",1,"chr1",248956422,8.39612333367711
"2160",13636,0.295,"old","MXE",1,"chr1",248956422,8.39612333367711
"2161",13640,0.344,"old","MXE",1,"chr1",248956422,8.39612333367711
"2162",13641,0.349,"old","MXE",1,"chr1",248956422,8.39612333367711
"2163",13652,-0.176,"young","MXE",0,"chr6",170805979,8.23250306893647
"2164",13682,-0.118,"young","MXE",0,"chr17",83257441,7.92042305828438
"2165",13683,-0.111,"young","MXE",0,"chr17",83257441,7.92042305828438
"2166",13694,0.147,"old","MXE",1,"chr1",248956422,8.39612333367711
"2167",13727,-0.113,"young","MXE",0,"chr12",133275309,8.12474969811382
"2168",13728,0.192,"old","MXE",1,"chr12",133275309,8.12474969811382
"2169",13741,0.142,"old","MXE",1,"chr1",248956422,8.39612333367711
"2170",13743,0.21,"old","MXE",1,"chr1",248956422,8.39612333367711
"2171",13744,-0.146,"young","MXE",0,"chr10",133797422,8.12644774555467
"2172",13753,0.207,"old","MXE",1,"chr11",135086622,8.13061234177363
"2173",13767,0.134,"old","MXE",1,"chr1",248956422,8.39612333367711
"2174",13768,0.143,"old","MXE",1,"chr1",248956422,8.39612333367711
"2175",13770,-0.11,"young","MXE",0,"chr1",248956422,8.39612333367711
"2176",13780,0.227,"old","MXE",1,"chr7",159345973,8.20234109243493
"2177",13781,0.209,"old","MXE",1,"chr7",159345973,8.20234109243493
"2178",13796,0.119,"old","MXE",1,"chr1",248956422,8.39612333367711
"2179",13798,-0.137,"young","MXE",0,"chr1",248956422,8.39612333367711
"2180",13806,-0.156,"young","MXE",0,"chr7",159345973,8.20234109243493
"2181",13817,0.386,"old","MXE",1,"chr21",46709983,7.66940970922725
"2182",13818,0.136,"old","MXE",1,"chr3",198295559,8.29731298791488
"2183",13832,-0.213,"young","MXE",0,"chr11",135086622,8.13061234177363
"2184",13835,-0.104,"young","MXE",0,"chr4",190214555,8.27924374558948
"2185",13845,0.116,"old","MXE",1,"chr1",248956422,8.39612333367711
"2186",13847,0.227,"old","MXE",1,"chr1",248956422,8.39612333367711
"2187",13849,0.144,"old","MXE",1,"chr1",248956422,8.39612333367711
"2188",13850,0.118,"old","MXE",1,"chr1",248956422,8.39612333367711
"2189",13859,-0.11,"young","MXE",0,"chr1",248956422,8.39612333367711
"2190",13866,0.184,"old","MXE",1,"chr2",242193529,8.38416253535065
"2191",13867,0.257,"old","MXE",1,"chr2",242193529,8.38416253535065
"2192",13873,-0.111,"young","MXE",0,"chr2",242193529,8.38416253535065
"2193",13874,0.139,"old","MXE",1,"chr10",133797422,8.12644774555467
"2194",13885,0.181,"old","MXE",1,"chr3",198295559,8.29731298791488
"2195",13886,0.25,"old","MXE",1,"chr3",198295559,8.29731298791488
"2196",13888,-0.163,"young","MXE",0,"chr3",198295559,8.29731298791488
"2197",13890,0.167,"old","MXE",1,"chr3",198295559,8.29731298791488
"2198",13900,0.168,"old","MXE",1,"chr3",198295559,8.29731298791488
"2199",13901,-0.103,"young","MXE",0,"chr3",198295559,8.29731298791488
"2200",13906,-0.311,"young","MXE",0,"chr1",248956422,8.39612333367711
"2201",13907,0.162,"old","MXE",1,"chr10",133797422,8.12644774555467
"2202",13908,0.104,"old","MXE",1,"chr10",133797422,8.12644774555467
"2203",13910,0.108,"old","MXE",1,"chr10",133797422,8.12644774555467
"2204",13911,0.101,"old","MXE",1,"chr10",133797422,8.12644774555467
"2205",13923,0.177,"old","MXE",1,"chr3",198295559,8.29731298791488
"2206",13925,0.126,"old","MXE",1,"chr18",80373285,7.90511171908335
"2207",13943,-0.187,"young","MXE",0,"chr1",248956422,8.39612333367711
"2208",13955,0.145,"old","MXE",1,"chr11",135086622,8.13061234177363
"2209",13958,0.145,"old","MXE",1,"chr11",135086622,8.13061234177363
"2210",13962,0.256,"old","MXE",1,"chr11",135086622,8.13061234177363
"2211",13980,-0.145,"young","MXE",0,"chr7",159345973,8.20234109243493
"2212",13982,0.239,"old","MXE",1,"chr7",159345973,8.20234109243493
"2213",13983,0.145,"old","MXE",1,"chr17",83257441,7.92042305828438
"2214",14000,0.145,"old","MXE",1,"chr17",83257441,7.92042305828438
"2215",14004,0.122,"old","MXE",1,"chr14",107043718,8.02956118524102
"2216",14017,0.132,"old","MXE",1,"chr1",248956422,8.39612333367711
"2217",14034,0.133,"old","MXE",1,"chr5",181538259,8.25896816613021
"2218",14045,0.176,"old","MXE",1,"chr16",90338345,7.95587213001604
"2219",14051,0.178,"old","MXE",1,"chr16",90338345,7.95587213001604
"2220",14077,0.152,"old","MXE",1,"chr1",248956422,8.39612333367711
"2221",14105,0.11,"old","MXE",1,"chrX",156040895,8.19323843261929
"2222",14106,0.134,"old","MXE",1,"chrX",156040895,8.19323843261929
"2223",14116,-0.127,"young","MXE",0,"chr15",101991189,8.00856265476227
"2224",14118,0.118,"old","MXE",1,"chr15",101991189,8.00856265476227
"2225",14121,0.102,"old","MXE",1,"chr1",248956422,8.39612333367711
"2226",14122,0.241,"old","MXE",1,"chr1",248956422,8.39612333367711
"2227",14123,0.187,"old","MXE",1,"chr1",248956422,8.39612333367711
"2228",14132,0.115,"old","MXE",1,"chr1",248956422,8.39612333367711
"2229",14142,0.102,"old","MXE",1,"chr17",83257441,7.92042305828438
"2230",14143,0.151,"old","MXE",1,"chr1",248956422,8.39612333367711
"2231",14150,0.107,"old","MXE",1,"chr4",190214555,8.27924374558948
"2232",14154,-0.191,"young","MXE",0,"chr2",242193529,8.38416253535065
"2233",14156,0.128,"old","MXE",1,"chr2",242193529,8.38416253535065
"2234",14169,0.144,"old","MXE",1,"chr17",83257441,7.92042305828438
"2235",14175,-0.113,"young","MXE",0,"chr17",83257441,7.92042305828438
"2236",14177,0.113,"old","MXE",1,"chr17",83257441,7.92042305828438
"2237",14186,0.103,"old","MXE",1,"chrX",156040895,8.19323843261929
"2238",14187,0.131,"old","MXE",1,"chrX",156040895,8.19323843261929
"2239",14210,0.136,"old","MXE",1,"chr1",248956422,8.39612333367711
"2240",14214,0.11,"old","MXE",1,"chr1",248956422,8.39612333367711
"2241",14236,0.143,"old","MXE",1,"chr11",135086622,8.13061234177363
"2242",14237,-0.145,"young","MXE",0,"chr11",135086622,8.13061234177363
"2243",14255,0.17,"old","MXE",1,"chr3",198295559,8.29731298791488
"2244",14262,-0.119,"young","MXE",0,"chr4",190214555,8.27924374558948
"2245",14263,-0.144,"young","MXE",0,"chr4",190214555,8.27924374558948
"2246",14283,-0.118,"young","MXE",0,"chr3",198295559,8.29731298791488
"2247",14308,0.192,"old","MXE",1,"chr20",64444167,7.80918361440696
"2248",14309,0.151,"old","MXE",1,"chr20",64444167,7.80918361440696
"2249",14326,0.131,"old","MXE",1,"chr17",83257441,7.92042305828438
"2250",14328,0.13,"old","MXE",1,"chr17",83257441,7.92042305828438
"2251",14330,0.143,"old","MXE",1,"chr14",107043718,8.02956118524102
"2252",14331,0.189,"old","MXE",1,"chr14",107043718,8.02956118524102
"2253",14336,0.172,"old","MXE",1,"chr2",242193529,8.38416253535065
"2254",14337,0.107,"old","MXE",1,"chr2",242193529,8.38416253535065
"2255",14343,-0.177,"young","MXE",0,"chr11",135086622,8.13061234177363
"2256",14344,-0.173,"young","MXE",0,"chr11",135086622,8.13061234177363
"2257",14345,-0.11,"young","MXE",0,"chr11",135086622,8.13061234177363
"2258",14346,-0.268,"young","MXE",0,"chr11",135086622,8.13061234177363
"2259",14350,0.101,"old","MXE",1,"chr1",248956422,8.39612333367711
"2260",14361,0.124,"old","MXE",1,"chr1",248956422,8.39612333367711
"2261",14366,0.125,"old","MXE",1,"chr1",248956422,8.39612333367711
"2262",14377,0.122,"old","MXE",1,"chr7",159345973,8.20234109243493
"2263",14380,0.116,"old","MXE",1,"chr4",190214555,8.27924374558948
"2264",14389,0.132,"old","MXE",1,"chr1",248956422,8.39612333367711
"2265",14390,-0.146,"young","MXE",0,"chr1",248956422,8.39612333367711
"2266",14394,0.143,"old","MXE",1,"chr1",248956422,8.39612333367711
"2267",14397,-0.142,"young","MXE",0,"chr3",198295559,8.29731298791488
"2268",14398,-0.106,"young","MXE",0,"chr3",198295559,8.29731298791488
"2269",14399,0.133,"old","MXE",1,"chr3",198295559,8.29731298791488
"2270",14411,0.161,"old","MXE",1,"chr2",242193529,8.38416253535065
"2271",14450,-0.103,"young","MXE",0,"chr2",242193529,8.38416253535065
"2272",14453,0.148,"old","MXE",1,"chr2",242193529,8.38416253535065
"2273",14479,0.198,"old","MXE",1,"chr9",138394717,8.14111951193042
"2274",14480,0.188,"old","MXE",1,"chr17",83257441,7.92042305828438
"2275",14481,0.179,"old","MXE",1,"chr17",83257441,7.92042305828438
"2276",14491,0.137,"old","MXE",1,"chr3",198295559,8.29731298791488
"2277",14492,0.124,"old","MXE",1,"chr3",198295559,8.29731298791488
"2278",14499,0.263,"old","MXE",1,"chr1",248956422,8.39612333367711
"2279",14508,-0.171,"young","MXE",0,"chr2",242193529,8.38416253535065
"2280",14511,-0.115,"young","MXE",0,"chr2",242193529,8.38416253535065
"2281",14515,0.15,"old","MXE",1,"chr9",138394717,8.14111951193042
"2282",14517,0.178,"old","MXE",1,"chr1",248956422,8.39612333367711
"2283",14525,0.208,"old","MXE",1,"chr11",135086622,8.13061234177363
"2284",14529,0.148,"old","MXE",1,"chr5",181538259,8.25896816613021
"2285",14540,-0.254,"young","MXE",0,"chr5",181538259,8.25896816613021
"2286",14541,0.121,"old","MXE",1,"chr1",248956422,8.39612333367711
"2287",14543,0.156,"old","MXE",1,"chr2",242193529,8.38416253535065
"2288",14544,0.116,"old","MXE",1,"chr2",242193529,8.38416253535065
"2289",14546,0.358,"old","MXE",1,"chr12",133275309,8.12474969811382
"2290",14547,-0.129,"young","MXE",0,"chr12",133275309,8.12474969811382
"2291",14561,0.191,"old","MXE",1,"chr10",133797422,8.12644774555467
"2292",14562,0.102,"old","MXE",1,"chr10",133797422,8.12644774555467
"2293",14568,0.127,"old","MXE",1,"chr1",248956422,8.39612333367711
"2294",14569,0.104,"old","MXE",1,"chr1",248956422,8.39612333367711
"2295",14574,0.115,"old","MXE",1,"chr5",181538259,8.25896816613021
"2296",14585,-0.107,"young","MXE",0,"chr1",248956422,8.39612333367711
"2297",14589,0.233,"old","MXE",1,"chr1",248956422,8.39612333367711
"2298",14590,0.15,"old","MXE",1,"chr1",248956422,8.39612333367711
"2299",14594,0.133,"old","MXE",1,"chr14",107043718,8.02956118524102
"2300",14596,-0.163,"young","MXE",0,"chr16",90338345,7.95587213001604
"2301",14606,-0.109,"young","MXE",0,"chr1",248956422,8.39612333367711
"2302",14630,0.144,"old","MXE",1,"chr4",190214555,8.27924374558948
"2303",14642,0.142,"old","MXE",1,"chr1",248956422,8.39612333367711
"2304",14651,-0.255,"young","MXE",0,"chr15",101991189,8.00856265476227
"2305",14656,-0.15,"young","MXE",0,"chr15",101991189,8.00856265476227
"2306",14674,-0.103,"young","MXE",0,"chr10",133797422,8.12644774555467
"2307",14678,0.116,"old","MXE",1,"chr2",242193529,8.38416253535065
"2308",14693,0.177,"old","MXE",1,"chr4",190214555,8.27924374558948
"2309",14703,-0.204,"young","MXE",0,"chr5",181538259,8.25896816613021
"2310",14715,0.249,"old","MXE",1,"chr10",133797422,8.12644774555467
"2311",14717,0.159,"old","MXE",1,"chr19",58617616,7.76802815154529
"2312",14722,0.119,"old","MXE",1,"chr19",58617616,7.76802815154529
"2313",14725,0.2,"old","MXE",1,"chr1",248956422,8.39612333367711
"2314",14732,-0.108,"young","MXE",0,"chr1",248956422,8.39612333367711
"2315",14736,-0.114,"young","MXE",0,"chr2",242193529,8.38416253535065
"2316",14740,0.131,"old","MXE",1,"chr10",133797422,8.12644774555467
"2317",14762,0.167,"old","MXE",1,"chr3",198295559,8.29731298791488
"2318",14767,0.107,"old","MXE",1,"chr3",198295559,8.29731298791488
"2319",14803,0.118,"old","MXE",1,"chr2",242193529,8.38416253535065
